"s.20"	"s.22"	"s.25"	"s.26"	"s.31"	"s.74"	"s.93"	"s.100"	"s.136"	"s.139"	"s.163"	"s.175"	"s.181"	"s.183"	"s.189"	"s.190"	"s.191"	"s.200"	"s.204"	"s.213"	"s.214"	"s.217"	"s.224"	"s.228"	"s.233"	"s.239"	"s.251"	"s.253"	"s.255"	"s.256"	"s.264"	"s.271"	"s.273"	"s.275"	"s.284"	"s.303"	"s.322"	"s.327"	"s.330"	"s.332"	"s.338"	"s.340"	"s.348"	"s.363"	"s.364"	"s.376"	"s.382"	"s.385"	"s.396"	"s.404"	"s.408"	"s.414"	"s.418"	"s.420"	"s.422"	"s.430"	"s.433"	"s.438"	"s.440"	"s.447"	"s.449"	"s.450"	"s.461"	"s.463"	"s.471"	"s.476"	"s.477"	"s.478"	"s.479"	"s.492"	"s.497"	"s.501"	"s.502"	"s.514"	"s.515"	"s.516"	"s.525"	"s.526"	"s.531"	"s.544"	"s.545"	"s.550"	"s.551"	"s.555"	"s.564"	"s.583"	"s.591"	"s.592"	"s.597"	"s.600"
"prt5657"	1.12769439040215	0.847366361758498	4.86160937202013	0.880086738776593	1.94391533358601	6.17727354183292	2.73779188730209	3.32269213138073	0.323160215959338	1.13916743342611	1.42630346315333	NA	0.351747643436032	3.68857223969641	NA	3.93963927186978	1.80570392991216	1.61182980530233	3.86311306300589	1.11268131572146	3.01228643395831	2.05539230978416	7.02304657727364	-0.773626265574613	5.21551444135342	NA	1.61371307595241	-0.900353137919223	2.1236816400103	4.41536007783612	4.28054834717413	-0.12046847360152	2.54840696192652	1.07088709417298	0.895900221514732	1.54868779508777	NA	4.39513945568193	1.51767208880475	-0.222774176677956	3.86339336131026	1.31409516978739	0.962659043023507	1.47027213889181	2.24373177611439	NA	5.60474375399055	1.53152108300646	3.81221048795884	1.87329719951551	-0.188463276664004	1.0052596709946	2.48182636630346	2.12015428942699	1.06987880474144	NA	3.28352606894196	6.2272619115822	NA	1.72793240542742	1.39780397851882	-0.247740749869504	-1.00451914612974	0.320686749206712	1.31933669933062	-1.58676246244789	NA	0.338770015026192	-0.441126561234992	0.932791179680314	NA	2.01652556424982	-0.0155700664265319	1.03499185859108	1.05913044409224	1.7428438995127	0.130039794486686	4.7971150686493	1.7928135592803	3.80561430182098	1.51885797511609	6.50670002871067	2.08175587120663	-0.820578208470313	4.30700148220536	0.347160961174411	1.08295788601682	0.30046785588808	2.97940191047055	5.28132447992333
"prt5658"	1.93753062832304	-1.62964143285719	1.20615946589144	2.20945936438701	1.40654264609473	-1.67177534943766	2.73316911291298	3.56502402180527	1.7311290770124	2.7934285291764	-1.25273109936308	1.82297175092329	1.09088942436723	3.039406601693	2.7050736606218	1.55905584933119	0.740030621274126	-1.12911999904676	2.14053198415367	0.203582575175425	-0.459266890824363	1.64258690939031	3.79547505005156	3.5613046708768	0.0380436851863055	-0.424585656095965	0.663752466674823	NA	0.564567356741178	0.790928350016691	NA	3.11775855923588	1.24033739381144	2.78560153577065	3.15378234634617	0.0252400386455085	2.58961241881741	-0.131413457891558	NA	0.423825643797176	NA	2.80271711515385	-0.0442068590392145	3.89977929632618	2.10720365262271	4.20388219470472	-1.65253387252398	1.16921743946355	NA	3.15022098062618	0.42587828985874	-1.55174108144369	3.14090861383761	-2.3947282946683	NA	NA	1.56445209823678	-0.447262032334798	NA	NA	-0.2282836621668	1.90880001308852	-1.43712292378903	5.25147236636222	NA	1.23591697503188	0.345079891717066	1.95143108922853	0.808723152943993	1.02469402884591	0.908738187302965	NA	2.44243958586222	1.11128562843918	2.66056171387702	-1.97094332295666	-0.586428693409697	1.2431729721019	4.16479198457047	NA	3.27734637378763	3.66724153266597	0.49721442515314	-2.66711430310681	NA	0.614963876618791	3.72873272501955	1.52394497239544	3.82717030123807	-0.1611858917535
"prt5659"	0.734154554400325	NA	NA	0.630776442908894	NA	-5.8735754182729	2.04626424023292	-1.5469064307155	-4.70469099177356	-1.70234986482321	NA	-3.04507515608161	0.0631927803679251	-0.81156721747001	-3.33078633221299	3.17575337429828	0.148873295511248	-2.43909263240165	NA	-3.44615073355595	5.4051019171636	NA	NA	-4.8967665826468	2.70640741940238	1.37662456181827	1.05619339506528	-2.126157353504	1.14128737597143	NA	-1.71414288963714	NA	1.25066757549353	NA	5.29093263846098	3.1675720338818	3.94129875992018	NA	NA	1.77964171678036	1.39598183216249	2.55209768969187	-2.04647164711474	-3.27230104099432	4.28215552510319	-1.03486533573811	3.46480216267285	-1.85723087460512	0.540551209163446	-1.54920380424639	NA	4.52739162442688	1.43274810164358	-1.23852603430375	1.1598396357212	-5.83823883779755	-1.22992214597389	NA	NA	-0.119458736490972	-1.67137683232336	-0.51220228902354	-3.87472833872041	0.628797063531947	NA	-1.76327381669194	-1.87279139125668	-1.66219218564502	-0.916548139014955	-0.338023935107949	NA	NA	-2.4333671622451	NA	-1.90596149199102	NA	5.37887175505127	0.917307166289668	5.28080656243275	-0.661009873199164	-0.649422472260794	-7.69721064231364	0.288444735157549	0.150477034211633	NA	3.28388687053108	-0.028754267367306	0.133736112800501	0.774698995714872	-0.250118797836845
"prt5660"	NA	NA	NA	NA	NA	NA	-4.24277895648931	NA	NA	NA	-4.3252922733933	NA	NA	NA	-1.92265227081273	NA	-3.5065564448344	NA	NA	-5.81621649546608	-4.29643010445203	NA	NA	-2.75173454388756	-4.56998547250946	-6.18943498442951	NA	NA	NA	-3.40352764357046	NA	-5.19818831306411	NA	-4.77781388443913	-3.10668102188341	NA	-2.92977442278231	-4.57082517263541	-5.35668569457349	-2.94015051553852	NA	NA	-2.52478776005975	NA	NA	-4.29107140757835	-3.09116767146178	-6.16521674704614	NA	-4.15273913468885	-3.49018513022718	-2.11898545974362	NA	NA	NA	-5.14791778363912	NA	-3.90946183229889	NA	NA	NA	-2.86034148114875	-4.56718707038874	-4.50712664614353	NA	-5.58063699836684	NA	NA	NA	NA	NA	NA	NA	-2.72934580453246	-4.37851731139523	-3.77263146568407	NA	-4.21404536276183	NA	NA	NA	NA	NA	NA	NA	-4.90098469410379	-3.10667437972799	-5.57191467555264	NA	NA
"prt5661"	NA	2.4444122882054	0.886189802169429	3.4268239321134	3.66066080464752	1.58972216603195	NA	6.11089497421222	4.3747062737642	4.20533245815717	3.13217343273524	0.92329105138628	2.61519574861273	2.24381840761388	3.14552904016603	1.59958160570259	3.86850297526399	3.94656275263202	1.99583469643165	1.75547737559796	5.12520165680827	2.98916417452448	0.713928831655543	2.76784975290504	4.91686472036917	-0.233598281476903	0.767472158154692	NA	NA	NA	2.59223439687804	0.828601360114149	2.26126724571309	1.67069447495586	2.88048364604145	1.2169594325519	2.62256623074501	0.958161683806934	4.20786504573033	4.72290684294118	NA	2.11855275768583	1.42629017509278	2.93469289622098	NA	1.46931927976424	3.85263271366638	3.51313868228338	2.94628869228291	3.83118193165023	3.44260973877533	NA	2.90600818100628	3.5862863739475	3.82741164439319	2.34459330349341	2.27831603948061	3.7075531044927	3.89245638872558	1.65037090483476	3.33281872400494	NA	2.18753933443474	NA	2.67007613275052	2.61673934451971	3.37437953383845	3.36646712935847	3.33761152546554	2.64850449983573	2.05304253813075	3.81903607331261	4.69348992604944	3.04368487833442	3.16859085403729	2.66537828588912	2.23848960286937	3.5458665981453	1.46543137407685	4.83122668067247	2.50195720470359	4.52710943053255	NA	1.98168758262463	2.90853063412961	2.24268293594367	4.2893249688546	-0.120793440868974	2.14322211019618	NA
"prt5662"	NA	1.55485266582236	NA	1.41949862210088	NA	-2.02625659515365	-0.205680157787804	-0.328220190744885	-1.2103542254138	-2.32048430954397	-2.74115272680596	NA	-0.810859108326031	-0.080338153259007	-0.524547322604109	-0.470705427427674	-0.238899037805373	-0.614708296701052	0.0183164847751484	0.00160969239717951	NA	NA	NA	NA	-0.539715495691236	-0.668826507906171	-1.58832108647654	2.02313229231455	-0.908530277805461	-2.21363502446982	-0.234513133560694	-1.72103830562795	NA	-1.00514089844247	-2.87269042981594	0.485848146543507	-0.404008254211464	-1.6921219752709	-0.67261509439037	-1.37380954492763	-0.920796348903077	-1.81867793705627	-0.625779006346998	-0.0905530964779834	-1.39265234081195	-1.35939121910376	-1.1116825696844	-0.704827095618003	-0.690815059666425	-1.2764482522184	NA	-0.930185554147715	-2.59191050720714	-0.0814562062335583	NA	0.0661469444694471	-1.2768865311436	0.0649654410386783	NA	0.527859632321302	-0.917329708315231	-0.970135105929197	-1.84444900278658	-0.100432099270922	-3.56782288026664	-0.408791753969907	-0.300085241994625	NA	-1.5172044054396	NA	NA	1.73283492318856	-0.593197909706898	-0.0886246496253642	NA	-0.386056611653647	-0.0159026582229409	0.839792496646022	-1.74565617990096	NA	0.115738501214155	-4.17492301407195	-1.3311605383886	-0.933687476593485	-0.829705694275318	0.527370490228697	-1.37777830623543	-1.15267681368613	1.13778642279765	-0.913002903254179
"prt5663"	3.63557823450988	NA	3.82421907527813	4.8130490915694	3.41971930626771	4.76223917854924	3.12612501776701	1.59698493534167	NA	5.11191959202216	3.4611775906885	3.84283093165076	2.9958113519861	4.02765861697616	2.34002821947679	3.9762151096484	3.3706131091308	2.06024032960133	3.60930898492995	2.939770699699	5.51360091040294	3.70462241372792	3.45270230135052	4.38337541809957	3.15775660130907	5.85818870411036	2.81820968437913	3.41874706196739	NA	1.89418544061119	3.11100198732136	4.44392594198514	2.26913994931581	5.47237446011361	4.09222726243973	3.49245228996098	4.26233070960575	2.8256531281387	4.25743296181132	4.69910871087326	2.87404405907071	4.15745843005307	NA	3.2273211894432	5.11107056410532	3.97301595131405	2.98620549355343	4.3997855173258	5.88868700619263	4.03728789963561	3.68541950117813	3.87420896142878	2.61330430221276	3.33369959843323	2.61165455410381	5.34001048954254	2.83880677567336	2.0401794050643	3.43418850839719	NA	1.41972573730538	3.08046410564923	4.62347238710509	5.12717586687008	4.01747383271959	4.20278380729743	4.05222463396269	3.20261868160271	3.55082520574471	NA	2.59139236187542	4.25909145937699	2.9398262798886	4.99462634172024	NA	3.6562099788235	NA	3.12955074498918	3.21387636860901	2.02885657233838	2.61596834908738	4.4429232365313	2.58225259448193	4.11350835275082	3.93129188730886	3.68290945938758	3.13319369238262	3.19672235970636	1.7221676410544	4.01020758959443
"prt5664"	-4.13711636612611	NA	NA	0.470000087797237	0.661018830464939	-4.62519330694083	-2.62470064573167	-3.91707848377059	-4.70589776628543	-3.55967854318716	-0.635354948571857	-1.00226715512754	-0.949170590016733	-2.83266891770822	0.482789175629869	-0.531130808196526	-2.59289124629843	-1.21646072090001	-0.940381122543841	NA	-0.759128380858727	-3.42450087476808	-0.600216301831113	1.31008706760587	-1.86803858851397	-0.145737280770712	NA	-2.89932629618271	1.04723983491472	-3.4478817862226	-4.58792166389037	-2.37635845359789	NA	0.287059517758686	1.28904682636388	-0.686049198767927	NA	NA	NA	-3.37924268411519	NA	0.990095239400151	-0.680726280042396	-1.51056983734666	-3.43991373336645	-2.80052955261348	-1.81371209358456	-2.70907060362422	-0.376249354896784	-2.31734780507771	NA	0.97343448111417	-2.86878098923063	NA	-0.193707444179502	-2.33119272126264	-0.590933039074073	-2.25195667376101	-4.95976890852546	NA	-1.39722245236767	NA	-4.20920136008452	NA	-0.971825894638473	NA	0.276188255701666	NA	NA	-1.70596375439626	NA	0.305828960699894	NA	1.68911248254141	-2.96846567815736	-1.72005422500913	-5.26344731751524	NA	NA	-1.17029612903797	-0.0637327704203727	NA	-1.14044651245198	-1.59619678957584	-0.680689663488026	NA	-3.0900682795284	-2.23654420579487	NA	NA
"prt5665"	-1.11714564585624	NA	6.89098083844191	-0.842497821859839	-1.5714167662562	0.316366867792124	-1.2177283969831	0.254775433249144	1.8705451191871	-2.2646860607618	-4.02499580565033	6.64637749255689	-0.85196927416508	1.03761863491425	3.75505271850866	0.623539739379878	-6.88586636130141	-2.76977939249242	1.20004394876756	NA	5.14793158488748	0.126912240612096	3.55684455523983	-0.00529358861024054	-1.98417895362005	NA	-2.34788251113687	-3.34699562351998	2.72909834473584	-0.38652553658649	NA	0.544753047608564	4.76588142886796	0.294268390660405	NA	0.607159422145884	0.48271734917768	2.69711527435143	-1.81051007625672	4.79186777050245	-5.74790343080154	3.44848821679905	-3.30952037463565	6.14490140304006	-0.421715818148576	1.12773286841432	2.30466048208726	NA	5.83563724195535	NA	-1.32368780837661	4.62785769045449	0.0841267030912822	-0.915470818552481	4.76687360207383	-0.631948293392385	3.89431516407701	-3.43210248003804	-0.40446871970793	-0.982531248799795	NA	NA	NA	-1.26683522073472	1.44718482066148	-3.03925057856644	-0.957454570242192	6.19951844842714	-0.850943441806421	-0.135809247241054	2.08151818385655	-2.70501806063345	NA	2.17849827661919	4.87964684034417	-0.686672837888578	-0.254778873984507	0.395345330174852	-2.09766657350363	-0.192578659359283	-0.728180468769925	-4.03695581197241	-0.0314585261995024	-3.36359541861916	NA	-3.7055282392136	4.77533184172851	3.40739909455699	-0.213373540954662	NA
"prt5666"	1.84843127272271	2.19361944901143	7.55564960732281	-7.80720124184568	-1.3482972034077	-0.918496655143064	2.03414060882725	-8.53348540014791	-3.08076001831596	5.29169720294241	0.742318402809755	NA	-9.27815402820422	0.367110764321831	-2.42436019906294	NA	NA	NA	-4.33054313013605	-5.53663964199835	NA	NA	-1.0933023042023	-3.58716723163396	0.225780155434264	3.63078129113373	NA	NA	-5.14958635879778	NA	NA	NA	NA	NA	NA	-1.26259746746814	-6.16034939702324	NA	-7.19781925356276	NA	-2.46109824422626	-4.08026397666237	-5.66807050533017	-2.54745234842928	NA	5.32016774702136	-3.12780020646229	1.38249658160862	2.08523429148775	-7.60315785465069	NA	NA	NA	-8.86647379082707	-0.515908974363549	3.2326404476458	-3.17861641107663	NA	1.20350094751808	-2.3098120304717	NA	NA	3.77296420560332	-2.56334552934055	-2.33773766821898	-6.14964347428456	-1.58564149612983	NA	3.56201140567507	NA	-4.70443176647826	NA	-1.03437858121797	-3.55688922799455	-0.825818375143523	-6.66430914059859	0.470924915294431	-4.60976527471769	-3.25057470476207	3.25534649389265	-7.86486212052266	7.29485090481972	4.75069669036664	4.77426597273671	-1.7161743254847	-9.02984721142954	NA	NA	NA	NA
"prt5667"	-1.07256897493176	NA	-1.82798613257806	0.373213191793227	1.21130006190107	-0.857829922605545	-2.35239959573524	-0.0635487647442489	-0.57967624956437	-2.39141677893144	NA	0.10777964038524	-4.04198296008457	-0.907923893628154	NA	NA	NA	-1.99016772754682	-1.42260266896019	-1.05677642892614	1.39978184728709	-3.00178189678584	-0.168661463536386	NA	-0.862856721893996	-0.626031082234258	NA	-2.15956365402506	NA	0.177786040405211	-1.82368471021342	-0.845950114895557	-1.93428726296677	-2.3404795664376	-2.52017465387444	-2.28624193794348	-1.49580406837417	-2.04381973949597	NA	-1.91648230329089	NA	NA	0.214883591056629	NA	NA	NA	NA	-2.09073082116955	NA	NA	NA	1.72755675882254	0.121327971474846	-0.598633824743965	-1.77020468637944	-0.0202783567598635	NA	1.29149261319036	1.71007516023841	-0.715277922275064	-3.30089332057683	-1.06032809794096	-0.317239008445145	-0.693182270244366	0.0260914255039794	-2.27229339986387	-1.67030635600635	-2.73056596140501	-1.38945853993309	2.15469191540428	-1.83734429267344	NA	0.248170786952529	1.04845847364982	-0.400298353384365	NA	-2.72751011967186	NA	-0.707676627683601	-0.66891591160193	-1.41127664128332	-0.145542175431463	NA	NA	-0.825935884578216	-2.20100976175154	-0.826628029592522	2.27443041010974	-0.588721194116773	-5.67428015348044
"prt5668"	NA	NA	NA	2.98102354475336	4.58412418917108	-2.84477375181473	-3.02802742714607	NA	-0.549252672196009	-0.310980579079732	NA	NA	1.88812876330035	NA	-3.68000298977384	NA	-1.50666409998837	-3.27181366731978	-1.29997543478269	-0.503042005706666	NA	-1.65136092859852	NA	-2.38362348516177	2.92938698479798	NA	-6.20931608148156	NA	-1.7425700016745	-0.30386508424902	NA	-0.412327689588048	-0.549399055112028	-0.904853453227106	2.18717192169071	NA	-2.98098079369425	-2.37472432846734	NA	2.00248844763469	NA	0.798763473272222	6.18625251962247	-0.0539266568349098	-2.07452547537723	-5.28598888528113	NA	NA	-0.661895611655748	4.07102265472868	-4.9238221385636	1.6750876190742	2.57839459308297	-2.25612693257199	0.615810585656722	NA	-1.32366080933425	NA	-0.350641633843648	0.506118121017061	2.21136024958502	NA	0.627023605810401	2.81836833711596	-1.28452131985337	0.130777885944027	NA	5.37421944043882	1.2037490303889	-2.20890850480269	-0.27301998792901	-1.9578342112686	-3.49230135973408	-0.604408828521545	-1.69891232672094	-2.24612674271551	NA	2.06056355875159	-1.06229046597858	0.738663126637131	3.6524549225367	NA	-1.6502283151333	0.746177904916123	0.620627648154431	NA	-4.21893817659794	1.44725903915646	2.92961993528767	-6.19155516730693
"prt5669"	4.27607815314353	2.03037696657777	NA	0.959434895252148	1.33843814314199	3.76834399228465	-0.283846638637543	3.00727460924806	0.291413895319596	3.31647042160575	3.66216520492713	3.30979637049213	1.06477131932892	4.7443089375118	2.64294176763712	-0.587443250242573	NA	-0.509941063549683	4.98139015947871	2.34791379942647	2.14570425907139	3.11751253969969	1.01158601166426	4.39037723756124	3.51003910280993	4.38783313857889	-0.366467484168417	2.45131544645929	-0.634489105977295	3.58831525427457	3.98840627357124	6.10021316374498	1.87774197451114	NA	4.34924904643856	4.7035758184855	0.152824436387284	NA	0.672416179979521	-0.0878010854942108	-0.864446180967092	1.45244450651257	3.11494778739549	0.792616371039161	4.85939683568671	5.95642061115919	3.33131409086305	0.982241521616901	3.53086619686672	3.42805461352325	1.81753080935062	5.43382924795556	4.16018868319166	7.539494059966	1.29729523546453	0.389054067574581	1.45773913663283	3.73117071758245	-0.18463562262944	NA	0.685782091566397	NA	NA	-1.44759247342493	2.48564534570654	1.4216934940023	5.71639814344803	3.94905507264632	1.24582908918966	0.80652022410138	NA	-0.2758904183687	1.2446708690981	1.22362125183474	3.80377774461785	3.4998056037112	NA	5.62018369211527	0.262175201543777	1.0815546925389	2.56694425193246	3.46004840850723	3.30169573019171	1.31701174790444	NA	2.86947171525635	0.740751861039316	2.13424758097247	4.33207068104241	NA
"prt5670"	-1.6326002539396	-2.61274111771807	2.16143446215845	1.66204986832467	NA	1.50097010810123	2.32604220746102	1.52999655836257	-1.47599404858455	-0.875458970846178	1.19963973262857	1.22071038278094	-1.60188913203689	-1.8566042925045	-1.30850435143277	6.40328037774211	0.356905186718799	1.19016157078391	-1.51954345704129	1.53195417362809	0.576272168597576	-0.210186895081155	1.60449215064024	0.481073649532082	-1.1139662124431	1.42490277931502	3.32363275050949	-0.4636950288259	-0.427577102697255	0.218620157020652	-2.31798175638977	0.0954681258423524	0.767351557692491	NA	-0.0963997083057922	-0.757862470181714	2.61414293707806	-1.49484409845845	2.41770826457737	2.35987335814649	-0.659919300958403	0.395040256622145	NA	-1.83122311743512	1.67815588842347	0.867416513212154	2.04099666925839	4.66478797035767	NA	1.42210746078828	1.34036827639574	-0.672952341997598	-0.964960267708297	-0.17080019645359	5.26457861779851	NA	2.80828362905598	NA	5.20794591362182	1.76336238444187	-2.12363380508413	2.92152106881564	-1.61252540734141	NA	4.77938842602654	-1.29954763090058	0.779552039454847	2.18374637559723	1.74664288500629	NA	-0.877022309837365	1.10938552632826	0.792689948824031	-2.12686492154095	NA	-1.14956670169006	-0.723253877716014	0.97677078982144	-1.72570758221362	0.624038287643303	2.39699419645073	1.33176646455445	-1.11544816084067	-0.305737307039336	4.63878035918985	-0.628966801158624	-1.12336022426186	1.02387035532569	NA	1.91527845952169
"prt5671"	-0.685483362788767	8.53797599847164	4.75056435864285	3.98484151305354	-1.06063382164478	NA	6.3544010587313	-3.28259636313536	-0.945145654743922	7.08650021136225	8.54238483235847	-0.226906022642244	-4.34440181069064	-11.7895490207384	NA	-5.23100404603869	4.1349603852706	8.53537277710448	-3.5339305512687	7.49062345116007	NA	-12.7527651418017	NA	-0.533980455852587	0.348239369195611	-2.45702179365788	-0.231896997888934	-0.380805937181274	8.38800825223823	1.81498326996947	1.87377912171351	-0.880657256338872	1.09402344334216	-3.5998814869968	5.0009994450863	1.8206332499486	7.2235925996271	4.43153746476039	3.25495853658255	4.39833150439392	-3.53197801015591	-0.871657597559229	NA	1.39118606023608	-2.04770581011976	13.0536915596117	NA	-8.75511410577761	6.57669139492056	NA	NA	7.31660695102626	8.76901369679162	NA	1.80913418273587	8.10550061627741	NA	-0.550425098562107	5.81884805747313	2.78353631840806	1.31578958498673	3.72800115983968	3.23230875782627	-4.2625814255898	3.51010278661493	NA	0.280412077149728	3.33453605709574	7.01424598808908	15.7279780586911	NA	0.184666087486689	-3.54546652661368	4.09504009039476	-0.765421677535919	NA	15.7746733574546	NA	16.5158989392155	NA	2.36226452957966	NA	5.35624692836731	1.47922509267321	12.8711912756414	-0.103519776126669	6.45972014540741	-4.88740528450748	4.50792453730847	0.900186338062258
