"s.2"	"s.8"	"s.43"	"s.61"	"s.66"	"s.68"	"s.70"	"s.71"	"s.72"	"s.79"	"s.116"	"s.130"	"s.145"	"s.148"	"s.149"	"s.150"	"s.174"	"s.191"	"s.197"	"s.209"	"s.214"	"s.225"	"s.240"	"s.276"	"s.277"	"s.279"	"s.282"	"s.299"	"s.308"	"s.318"	"s.323"	"s.325"	"s.350"	"s.391"	"s.402"	"s.456"	"s.460"	"s.511"	"s.525"	"s.557"
"prt2160"	-0.485085795579061	-0.506595580992702	-0.888730001720115	1.37593496005606	-0.346502833016813	1.20586873287596	2.66478667981857	-1.21152211054186	1.67272714440082	-0.678218444696352	-0.0220683625728365	-0.13897100780372	-0.646835661740859	-0.780694647150819	NA	-2.44218379326412	0.945207807990686	0.198647344945484	1.75516543333106	-1.52982386795778	-0.739261226963915	-0.242085515011087	2.77855809612237	1.05733773990302	1.10017530689581	2.72646947734113	NA	0.160407562800351	0.8206951636576	1.18834761658785	-0.215804107655535	3.01584528035175	-1.23723434712356	1.33015755864964	1.29559641676017	NA	0.251570664385696	1.13959667955366	-0.631304503966799	5.90351768728293
"prt2161"	2.44965780563277	3.59056599588693	NA	1.19408810835515	0.887695196723828	5.42793815456418	3.00603060366701	1.61987360947685	0.503513694430424	-1.47772943117569	0.875534981690337	NA	-0.746638833316201	3.06929953381492	NA	2.10664644922794	3.03318138995472	-0.0142079601687066	-0.938271922728311	1.76098867875248	1.23148633778038	0.654265797881778	0.76363687331786	3.68648896259438	-0.789576622203664	2.06041812743292	4.6122524510964	3.21501736703436	5.72431375370537	4.00024675434707	2.51222588767493	5.6878049625751	2.17268991345229	2.65967224439832	1.44432921981359	NA	1.32513675424278	NA	-0.178454030803601	1.50563737554334
"prt2162"	-0.760054115023533	2.91095663019733	0.207709348050522	1.58608171894693	1.98955628564495	4.79097204787078	NA	1.97844148046073	0.849229860010328	-1.46619418322823	-1.2619022720456	NA	0.403997580473931	1.23689971663461	-1.52967378527294	2.81667273321099	NA	1.74065267723151	-0.981369078495296	1.38983267866747	0.00291681095772395	NA	-0.371049791311974	NA	2.16990868873681	1.36247778539942	NA	1.27101802408719	1.62239470315943	-0.171948206550541	2.32486857684348	-1.08353133453131	3.16634415407237	1.91979512368646	1.16828396725749	1.10608043247658	0.136708796777119	NA	2.25259544911662	0.563657279648967
"prt2163"	NA	NA	3.89581200972981	-2.1224900046077	-1.15890786990224	NA	1.26118640931816	-1.76198550790544	2.23096455072152	0.0255966439315757	3.01177342116618	3.05715206854388	-2.03171613770698	NA	-0.798358071495635	0.570850330679465	-0.842854153425222	1.04680825115195	1.28339643512734	2.93883436916809	0.229865170978286	2.41060294950614	-1.78849996595215	-0.0959653828718905	-1.43690014417206	NA	5.04508426153109	2.60847879692371	0.62313644419953	NA	NA	-1.38639667975444	-1.1288494493688	0.975208812599462	2.46405436350367	2.4969263165332	2.22893681179227	0.0749014307453504	1.30279004085505	3.80829297103588
"prt2164"	NA	-1.40268066594182	NA	-1.42786071788422	0.543036040058708	4.93080812679433	1.5534930300238	1.35945000749257	5.61445190145591	1.57823377110717	2.18142364881066	-0.11642363143942	0.343865584840882	-0.0404743684574509	2.1987896113285	0.349171954494729	1.9028405147745	3.86655608944243	1.84054459759563	3.35820285338419	NA	6.54967664199279	-0.570438756899482	NA	5.18211132021473	NA	1.5508379865268	6.7104467193496	3.73063318828984	3.23810388440002	-0.856868227708895	3.92161575526488	-1.05684618906196	-1.15950499533321	NA	2.88811985342248	2.49925731706514	2.40896894096554	1.27610070993644	2.00088759040425
"prt2165"	NA	5.1335246791685	0.126312734241225	-0.587339752713404	-1.7171840884871	3.01062296239385	1.33812331794195	1.94872761027046	1.91145026378649	1.79529415901602	2.7254906946983	2.43950989112845	-0.89092257745672	0.69227040368562	-3.18426513545032	2.99090608128767	NA	-1.23152374155979	4.05578583803375	-1.70042611170335	NA	1.38175269294953	0.0909713995879453	-1.16075482520429	2.07074689589511	4.66746025335825	2.10123209290995	2.15385070859916	-0.28485091044921	2.07328424479178	NA	0.630269951930614	5.39605379620898	-1.32880016174477	0.252372241851743	-0.476974899964204	1.84467229325304	-1.3256193136153	0.831300945618212	1.78903129605435
"prt2166"	0.106812184115893	0.63117689111481	0.157030853428679	2.0529367448656	NA	-0.687043121147439	NA	1.11689217577556	NA	0.965852394060074	0.498088868478237	3.21277493091648	3.93346139713212	0.473468123749374	-2.99166951661597	NA	NA	1.12086643463368	NA	NA	-0.998203265567574	-1.36429224096849	2.14122610657891	1.586255133043	1.46306189035097	0.116449542624729	0.607608576955906	-0.390426141699544	3.06088172529717	2.21849454469329	NA	1.2925625859376	-0.678516657025931	2.32235382399169	2.69293791406898	-3.92544330149002	-4.24081808610213	0.872218993287122	-1.61790864335961	NA
"prt2167"	-1.56964851016789	NA	-0.960233766911357	-2.30824170453466	-1.67718516649919	-1.58767609306885	-1.47462268026011	-1.97851132628047	-1.1514795103462	-2.05399064504159	-3.92791077431012	-2.12228261749659	NA	-1.84305147462695	-0.63875625260901	NA	-1.36332560980447	-1.70520500671706	-1.3341722580502	NA	-1.96326859430324	-1.62384602987313	NA	NA	NA	-2.02712797292249	0.0103266991729914	NA	0.929822785285355	-1.54588983629543	-2.32473308971684	-2.05735924050869	-2.76537956095562	-1.25356310912626	-0.99482735339855	0.154050177610411	NA	NA	-0.39073884948273	-0.934648745508362
"prt2168"	9.87667018758609	-0.565506400123235	-2.21341640341969	-2.44325350768861	-0.234901642975618	NA	NA	NA	NA	-1.87330213605383	0.653990100087035	-0.644199212921337	NA	2.73972862959035	0.16935412630876	4.57963929913147	1.82234612757449	2.58581843475305	NA	-1.55076344807229	-0.888080193324527	-0.240067714847678	5.13548703884062	0.437135780932103	2.43660276246583	1.26357153735948	NA	3.33850334984671	2.20408881987158	5.70183465553332	NA	3.41719686392089	NA	-2.47068219143389	4.87363766379359	-1.32569904909821	NA	2.7981184930459	NA	-1.12081539919405
"prt2169"	-0.150863714590744	NA	1.85484410024846	0.815255731937643	3.14791241808163	-1.01747298174711	8.08994680489023	0.228821803883038	-0.811496261514167	-0.695236543899639	1.51018079077884	NA	4.00754815992304	1.17686009613166	7.59975051911999	NA	2.19759300710884	4.35707685274256	2.49426443712261	0.935644960788444	1.83014580922966	6.95476719687961	2.9041663895097	0.824552624618878	2.40596895662378	1.85573027628758	NA	-0.511884091925638	6.4938057519767	2.44632088715263	2.12823356362299	NA	NA	2.75466846648491	-0.783913075683897	5.9052520817429	2.0868388975771	5.01619907402254	5.06107628289094	6.83082193243301
"prt2170"	NA	NA	-8.1952280181511	-6.09849144188385	-0.091177613328438	7.52008072004356	5.29999958686476	NA	8.46260578119429	-0.941683022698141	1.72653807353904	-3.79864336156806	0.373398748983941	0.51233277096739	NA	-3.09164127072185	4.58989009696742	10.5454768255869	NA	5.76494132087203	NA	4.47711496365294	-1.03358574598844	0.322443334067684	NA	9.19659257201442	8.54408138658235	NA	NA	NA	7.58845798959156	NA	3.92528947086915	-12.7960956135048	9.00723673531884	3.28786640893255	3.17191444255195	10.9432890579769	-3.75120549516673	1.06455952922435
"prt2171"	1.50755154931969	2.58952683844214	1.91994110038818	3.8553223901462	NA	3.12446071067077	4.33717442029055	NA	4.97352502215442	-2.01287515126745	NA	-2.04832156443579	NA	0.262680885863325	1.09472365122578	NA	1.83582180220767	2.75777959760626	-0.619849870240023	NA	NA	2.64000687478038	3.91000721468357	3.9582928796026	2.94266627788292	NA	0.508814659134178	NA	3.19051089074111	NA	3.79600063657997	4.11817320186533	-1.07052164339572	1.69521537121486	1.51505948651285	3.19495128421676	-2.80222420344655	3.46203194120464	5.88065708990867	4.19272133109091
"prt2172"	NA	2.80105898110001	0.354163175092617	0.188665735801435	1.4094532290419	1.98199708170697	3.66820410029998	0.867831905223243	0.634202728315054	-0.199975304621913	0.0220365048275217	0.119345607955299	1.75845174846181	2.68056914151979	1.96901129633284	1.18270249639758	1.55175017321832	NA	1.04603033029275	-0.274256909543775	2.28421731029633	2.2206460475853	NA	3.59386753257969	0.26804594841748	1.11754092316301	0.922921327135867	3.10149271551221	1.80212239648881	1.97162249453212	1.42324371099623	NA	2.01977580801781	-0.386744994031106	NA	1.81501526468905	-0.291503124913073	1.96212457031001	1.18596184619366	2.64978985247164
"prt2173"	1.12530912685656	-0.184043589559479	0.291911219867619	NA	-0.761916869845971	2.98460389912779	1.89653273861105	0.874071030929244	0.375593257870073	1.03892430676314	0.572474227918293	0.6569770191964	NA	3.10573795535454	0.954369796362379	2.19476172123702	2.55170180068193	2.3765883288761	1.31600608856589	-0.0711290604582384	NA	-0.62468212844732	NA	2.52627853720355	1.27484993127114	3.33765686962061	NA	3.54932030116901	NA	2.330895810926	1.29363087670827	0.694351051386216	0.0920315278656571	1.33049326447607	1.22902011649088	0.316304485268607	2.16813709956588	NA	0.113016596082875	1.54019915156894
"prt2174"	-1.68224585186378	1.35995956146765	-0.880572792450473	2.37215683563387	1.06956247252531	1.11633477879492	2.11808594372925	-0.259691568194863	NA	-0.822807240353964	-1.47062295428643	0.0756360620776269	-1.25379555216744	3.86262406370311	NA	1.90191037255481	NA	NA	NA	1.97403416360586	-0.581850265855632	-1.36080266496986	0.0616995465975353	-2.36185207185519	-0.256955297662429	3.79509808892211	NA	-0.00866999995868045	NA	-1.93335972660074	1.56985304897723	3.28566296844967	3.01753822342869	2.60736792376548	NA	1.94532039923242	-0.970023921124574	0.396712767976984	1.33259060431309	-0.55647837809163
"prt2175"	1.75686311300814	NA	2.49241146245425	0.689068509829245	1.3686979093169	NA	NA	0.548661639017024	1.79949741303721	-0.189219158301238	1.9477990942953	0.489162894579791	0.377570205448618	0.598832586794945	NA	0.408438904196642	0.250584289559614	1.29042673087798	0.671904039000504	1.0957677366769	-0.38935881417937	-0.710002941832442	1.50555895609968	0.0640543611064522	3.09903368270318	NA	0.354611657420306	2.25126637284156	0.739568800326696	1.90793293542881	1.0160292395515	0.139155424380623	0.755565150376863	1.47244651145202	1.35738726953891	-0.919210502152205	NA	NA	-0.153402757193241	0.685749530411472
"prt2176"	4.20928221382653	2.18593588772983	NA	-0.378378411560866	2.75792184049172	-0.588656268140011	3.17466478139298	1.12152779622257	1.94228088526045	1.98830999726943	2.85117587217333	2.80865526184881	1.9840833575409	1.70856977013802	NA	2.22044958375737	3.63266981992362	5.80269979270683	NA	-1.52933289982967	1.50207306635759	0.303094115701939	2.06098766127849	3.93180018485671	1.25759992493289	1.93714506459411	3.45769361783232	NA	1.19319289519085	0.130735119044745	4.73228630483819	-1.89672107292369	3.4390848228711	2.94594185504305	0.494050772136591	0.609702748004783	-1.67340805121801	NA	3.68507483989736	NA
"prt2177"	3.22042023021106	3.97751481598577	4.33873939150973	5.82966461654558	NA	6.40261357516096	3.22067929706719	3.66269540219841	5.08862499546897	3.06909864550968	1.97175929316605	4.74363911529531	3.26660001540228	4.86830386558319	3.1661980788224	1.79789792739883	3.27203382375715	3.42088106161862	NA	5.09318615790361	4.34631302899172	5.3438751104577	4.48061887000591	6.70120189399601	4.75298158979023	2.82708518371964	5.49674436381562	NA	3.58137026610665	NA	3.8771221999082	4.62201742717209	4.84221217063559	3.00717314947881	5.74620060952458	5.03760520443308	3.9136159784636	3.40426200705792	3.27247069101553	4.84476069466793
"prt2178"	0.479902252048431	0.887951650609158	0.792623036723272	-0.0598739878773224	3.38109283207498	0.0756716915144305	0.401234671927395	0.700840009434005	-1.19083757920045	-0.996844728454198	NA	2.86384038424186	1.93827873000511	3.27372450857021	0.490847932299511	2.78539570773969	NA	0.555033099899926	1.59802318954049	-0.600336748265581	0.817664764711731	2.48623535645818	0.704843497728263	0.979647746325838	-1.66377429408911	1.65211519282662	0.683541257418119	0.326002416591421	NA	1.43232568232136	1.03940612447364	NA	NA	0.604449648629837	0.587700894034971	-0.339090342756099	0.269745663215251	2.40093733107309	-0.884628881776714	0.463264842665458
"prt2179"	-0.75158846358238	NA	-1.79392209126013	-0.795306727454009	-1.36277222555714	-2.0061750477196	-2.09089995525467	0.131376511379476	0.573580015471333	5.22786117224485	0.483099804086301	1.70452364328024	1.13167003443979	0.315618623350781	-1.80335321990098	-0.60787572379657	-0.351990337143595	-2.3088994039959	1.34191030276877	4.85363215025895	2.1781483583126	1.68379296606153	3.47803122102576	2.19027615739028	-2.81871216515556	0.952933149709984	3.33930543516933	-0.754673650550207	-2.03555897988251	1.84234551110179	-0.007126288423982	NA	0.5824105273185	NA	3.19267023703315	0.721647520081547	NA	1.88002234064493	1.34953474249954	-0.322670691537485
"prt2180"	3.2259715698616	-0.7947762946157	NA	NA	NA	NA	-0.213065195221269	NA	NA	NA	0.917902727020888	-1.66942253600823	4.26709164952414	-0.172059556379668	-1.65160229145394	-5.70529049244417	-6.97316735163127	NA	-0.772112820789784	NA	NA	NA	NA	-1.66725180875595	0.77769118656297	NA	-1.63716017051803	NA	NA	NA	-5.94376145068223	-1.5488019669254	NA	0.330740094943198	-0.432706180008552	-0.493909020545319	NA	NA	NA	-1.40233088072219
"prt2181"	NA	NA	-1.58548038899594	-1.62383926788245	NA	-3.97531114007259	-3.09843109804121	-3.3095310794518	-1.13408578649386	NA	-2.9048980054833	-2.83090301792514	-3.41799127344372	-1.66451018907095	-2.97024476076624	NA	-1.71829851946232	-1.28836518816456	-3.69708989651237	-2.68523355702267	NA	-2.06240980382612	-1.66389820841998	-1.31290560315915	NA	-3.84959826706465	-2.12273387430857	-1.61295155901509	NA	-0.862872564866861	-1.92402340561138	-2.36333772256003	NA	NA	NA	-0.0327237173189037	NA	NA	-1.11417659828899	NA
"prt2182"	2.54116646465876	-2.07096883424164	-3.83287432408655	-2.29548896341487	-0.723459022214355	-2.13426722203797	-2.46694071645361	-0.115948985903622	-0.453595648337092	2.45910648223654	0.962931623423544	3.45687377133844	-2.59459899239104	NA	1.9483920572244	NA	4.84000167797921	-0.933917024683043	NA	NA	NA	-1.20132985637124	-1.59252949983922	2.51417954118027	-0.810657208396895	-1.28351692838338	4.212583512295	-2.29571582688458	-4.71517087747303	-0.685188101636978	-0.0580644614920727	-4.12519845223644	-0.797654637500423	-2.8002504714997	-0.198600754356483	4.12837125862652	-2.24542221930136	-4.42603176222589	2.41817644711872	-1.72531963769341
"prt2183"	NA	0.0115726719441755	-0.349497724517808	NA	-1.316724101147	1.87409543307801	-0.248483880177731	-0.255770271767938	-1.35495593304229	1.45636585601779	NA	-1.1977938054211	-0.462165943448	0.210599825293419	NA	NA	-0.598025798728221	0.101669260220274	-0.638749714120529	-0.563611538805146	-0.00911721251440259	NA	-1.12145537829787	-1.91082437363849	NA	0.802064210400493	-0.388036804170022	-0.726357228099544	1.14825552104831	NA	4.23401399851348	NA	-0.819882041224473	NA	-1.28729480237271	0.226064554512648	-0.750684460977168	-1.15479738635083	-0.787119058329127	-1.32401633566751
"prt2184"	5.12940428551747	3.02788209761502	NA	5.07594565613666	NA	4.73801496845359	NA	NA	3.31183904181579	3.23932757179169	3.73101803566904	4.64158049714954	3.72234705354041	2.8132038609109	2.54604294107344	4.07869563079335	3.7126979358778	4.13190686863655	NA	4.88996066905976	3.30647703924888	2.52415309727074	NA	5.05714370560099	5.59823959112461	3.03312777509304	NA	NA	4.10542754333461	4.5805051773301	4.22990954965586	5.43107868318264	NA	4.28102124269509	3.33132938794255	5.58575323249643	4.86791587927126	2.8056965196502	5.42604225069668	NA
"prt2185"	NA	-0.761620088963907	0.213837652487673	-0.702752833018065	-1.55096837716969	0.750045948708121	-0.82461445366755	-0.720471989811863	-1.56284430286513	-0.804293094572637	NA	1.05518328526054	0.406197189654314	-0.98756620692315	-1.36394615039505	NA	-0.60340442283421	-1.29480467501846	NA	-2.0583853456723	-0.295600607731973	-0.834831904224286	-2.93182567233775	1.3675770080962	-1.06569466212149	-2.90665444360479	-1.61199392813962	-1.18624840571377	NA	-2.13052463575998	-2.19635263725579	-1.11777663485012	0.247170117141753	NA	-1.10373772534097	-0.105376390949145	-1.27072694061862	-0.694047233206194	-1.65761801381643	-0.60027708715302
"prt2186"	-0.355110740458164	-0.461829004599742	3.55056546786994	1.13890897092007	0.271979561668862	-0.58768550787957	-0.180818378276025	-0.176592375048396	3.60559920190116	1.25479668771882	1.00696596264848	NA	1.47210651761945	0.226629642824182	-3.183687958217	0.516889691070376	0.819614887315042	-1.6009039973241	-0.240592287359262	1.08005764999684	-0.43387410418683	-0.790798744340593	3.11189315953502	-0.783160607002323	NA	-0.905404593825449	NA	2.6160486210742	4.05917041010707	1.34364836141034	-0.737523049273383	-0.231377907130695	0.997741918405659	3.36787253221054	-0.146999517280967	2.42654184409331	-0.29288295079631	NA	2.91284822581993	1.12690343489674
"prt2187"	-2.56096252031519	-0.828924592052574	-2.21098793918726	0.992193412677966	-1.88243398595019	0.733005200418641	1.72155001754267	-1.59255204890847	1.10976836555518	-0.491688745653579	4.7864635886459	-0.185375371297066	-3.32949781884977	-1.12926144169488	1.81834306679104	NA	-0.447365394430797	NA	5.64287470233469	1.05888686331395	1.47513668689426	NA	-0.921797385458641	NA	-2.78101601375967	1.13349528339605	3.41047865580555	-2.32274520222774	-6.23507447992849	2.69193688679924	NA	NA	0.877544110542631	-1.51657835126185	0.524282544947736	1.10640080487861	0.689032676316083	-5.88683921808646	-0.227055912498116	1.3605212498105
"prt2188"	NA	-0.752968755309473	-1.17424491021372	-1.71878314632473	-2.2747020185294	NA	-1.51154610175672	NA	-2.53530227872045	-1.03429570584794	-2.06305655567368	NA	NA	-1.42144971654641	-1.88797585177515	-1.14420512349267	-2.44710604825235	-0.669468783544386	1.00021335045323	0.358785087656981	NA	-1.09887805570495	-0.376890680383988	-1.16717329757527	0.865703740389829	NA	-2.52329742931606	-1.34989008245527	-1.91098916524078	0.845918120254962	NA	-1.26102963862731	-1.70130649688662	-0.985184489775182	-2.59803831866715	0.828276464032722	-0.317838266174352	0.130951589185018	-0.783538661289889	NA
"prt2189"	-3.68773837509326	-0.25116544853642	-2.44394499530747	NA	-1.5781739184718	-1.83169640535744	-1.57687310143213	-0.426066688630046	NA	NA	-0.315981291953192	-0.704253578886051	0.915091206494101	-2.95729499858665	NA	-4.05390641381492	-1.07045197858612	-3.33013254022991	NA	0.821431085641117	NA	-2.12680815814832	1.89511883107396	NA	-0.0220498631245124	-5.13989514977477	-2.1192611143008	-0.237825534789379	-3.82261317481209	-4.15480235446257	-2.63126465301438	-0.877786072392752	1.44270358416618	-2.97468300873429	-2.29249865743924	-1.52386708032249	NA	0.119676955287947	-0.285474544475601	NA
