"s.3"	"s.31"	"s.35"	"s.52"	"s.57"	"s.83"	"s.103"	"s.106"	"s.140"	"s.151"	"s.157"	"s.186"	"s.188"	"s.195"	"s.210"	"s.229"	"s.232"	"s.253"	"s.257"	"s.273"	"s.287"	"s.292"	"s.296"	"s.319"	"s.327"	"s.335"	"s.338"	"s.342"	"s.355"	"s.362"	"s.366"	"s.373"	"s.374"	"s.382"	"s.384"	"s.395"	"s.397"	"s.399"	"s.401"	"s.412"	"s.416"	"s.422"	"s.430"	"s.454"	"s.458"	"s.461"	"s.473"	"s.477"	"s.480"	"s.481"	"s.487"	"s.491"	"s.494"	"s.495"	"s.497"	"s.500"	"s.508"	"s.518"	"s.521"	"s.526"	"s.531"	"s.532"	"s.534"	"s.541"	"s.543"	"s.553"	"s.555"	"s.558"	"s.566"	"s.571"	"s.572"	"s.582"	"s.583"	"s.587"	"s.588"	"s.591"	"s.594"	"s.596"	"s.599"	"s.600"
"prt3107"	NA	-1.28854295943613	-2.82726930451421	NA	NA	-1.35023503937581	NA	NA	-1.90707640326879	-4.31408190232415	-3.44441655768738	-2.51979842814458	-1.36497544157956	-3.55486818881274	NA	0.350847807194417	-4.09560095258858	-1.25569332763738	-1.36590662576577	NA	-2.69757785353588	NA	1.27242301895543	0.153206896199554	-3.35624297039809	NA	-2.92567580774221	-0.355154546207134	-4.82044777128871	-2.38611693240523	-3.80211873992252	-2.06213122065796	-1.30021096351154	NA	-3.31035190794189	NA	-3.46648035743942	-2.77771645356137	NA	-1.98723850047284	NA	0.290934126560337	-2.10380992233229	-0.359228024556907	-2.82961676701255	-1.53726723179374	-1.84703504880663	-1.81721032133838	-2.11181206791024	-1.94080352032494	NA	-1.00208636280525	-1.95942365489756	-0.211724524195712	NA	-0.0775478300367018	-2.41626754459415	-1.82386389695049	0.373917829269287	-5.65517582376274	NA	NA	NA	0.446556380513992	-2.50231834326335	-2.37477945678754	-2.17273682299657	NA	NA	-3.23335356223717	-0.00260913109515704	-1.56657439631697	-2.57336435123769	-4.67091085146434	-6.66049429227015	NA	NA	-3.51690535175951	0.708511274044178	-1.17083264854843
"prt3108"	1.51253629894701	2.03529603350448	6.65277219790785	0.990572581205325	3.13025131034153	6.3791439239754	NA	3.12087052935639	3.64796893350029	4.78583176103327	NA	4.92814781293048	7.04760081813	3.84899151771535	3.81640943526151	3.84523765834835	-0.836284917506062	4.80470222336115	4.93257969632132	2.29847994329562	4.1687379216663	5.01359859639928	3.92244255676517	NA	3.4021755206202	3.21692654333813	3.80274851371001	0.594102829246128	2.26434255315469	0.852483199512907	-0.442397685373391	2.6313321653483	3.44067662915899	1.28359648954511	NA	0.52455443450675	5.4527715092243	4.24168758310685	1.51434003522256	NA	NA	5.24791600750616	4.69677497792552	NA	5.00540000332512	2.27278027962821	6.12157311481302	3.87333803355024	5.13323964908457	2.41546327633892	3.6335201682284	2.9882662914241	7.29396950861348	NA	1.13483947451311	4.36916495978641	6.36001705315471	4.99503395011789	1.23731617017023	3.84801956076131	5.1952968602003	4.26072855246068	2.62970158440853	4.73647546187411	1.61404891193144	3.56876366356572	6.72750149066757	NA	3.82606799417667	4.72578384375673	NA	6.22183856826207	-1.14182796279261	4.6585500729148	5.81694862546943	2.38622824809015	2.43102819274449	0.366816750529595	0.434618296193146	1.97689056541098
"prt3109"	-0.946728472782135	-1.28251915200031	-0.583607350420482	1.39501097514879	-2.40828581649047	-1.93861537000945	-2.22170230564702	-1.23276720541495	-0.453495580061762	-2.80930532717211	-0.577382588633404	-0.638215300099627	-1.90771438811091	-1.59142554541008	-1.37037296240882	NA	-0.162935575798769	-0.842325491835169	NA	-1.47126624863353	NA	-0.151628009607309	-2.20752262281695	-1.15265628235741	-2.2235549392879	0.658245368534374	-1.93432700680398	NA	-1.31866768400264	-2.18850093549225	-0.84739386057724	-0.458397729228169	-1.15719602035534	0.188466490452886	0.17454708288953	-1.89020552549011	NA	-1.62755058357776	NA	-0.107340523116695	-0.402111110616855	NA	-0.778262365840464	1.02235894519153	-1.69772417785336	-1.48078762365081	NA	-1.96067975619427	-1.5422280198616	0.429984690960406	-0.759735864454741	1.65701542926508	-0.25446510915525	-2.38447497335703	1.44682751014465	-1.59835564962442	-0.811577359028668	0.0914427224237186	NA	-1.21583604925711	-0.85901613499914	0.767370237092445	-1.48916030911028	0.403113838246294	0.233560128669203	-1.48174833432533	-0.578600770461464	-0.566358104579958	-1.56650049332179	-0.671933590363503	0.0162153195144931	-0.0262937339500695	NA	0.633793592593723	-0.0965531800078007	-1.42967673853257	0.49313527248631	-0.990065909973554	-0.194020375251982	-1.55687389426922
"prt3110"	NA	3.90329791991206	NA	NA	-2.80615849267911	-0.418767628982516	NA	-0.567746654498399	0.0324072072342413	5.55917484426139	NA	NA	NA	8.61474645922752	2.03408665240356	NA	NA	-0.243962518952674	-3.08756574654899	NA	-2.86340599364459	2.89350509567438	1.76563152287942	-1.65071809823526	NA	2.27193071065196	-3.03603253093406	1.26838121458401	0.164293137395658	0.483179739436769	1.23053901391127	-1.34334497397591	-1.01695182832314	-7.62845999208677	NA	-5.99777758208427	1.90757324341636	-0.993537055230821	0.330436841170724	-6.10847534270782	-2.06471906149082	-4.32268132666008	NA	-0.0883356183439479	NA	NA	-0.952158854357332	-2.39750820885169	3.64211535776975	1.55443765458503	NA	NA	1.59592951956561	NA	2.37028357302168	1.7325450768724	NA	4.70062900464086	-2.30850336732053	7.24471841275112	3.33585354394319	0.456440371192359	0.889758164167106	NA	3.56061561404778	NA	-1.9033933810584	1.5063561510551	0.619846899338965	2.1614779040579	NA	-2.34793721279639	-7.52779124746845	NA	-0.665716883760247	-6.10219035819287	NA	NA	NA	NA
"prt3111"	2.71384581714344	2.96506289451199	2.34259101271352	4.47124395783905	8.42708166684278	NA	5.07552946208027	3.32589237890318	NA	7.84243102021719	6.07585012377334	4.56692417858583	6.04439655500159	3.08469319246702	3.54443585916044	NA	4.80947940810382	1.77967814296417	5.73034929690133	3.17479261185941	3.87567758136931	0.179740300766233	1.65481227898599	3.50080714319592	2.90550963639645	3.2890848636075	1.98993538500855	1.0723809925612	7.31869272429769	4.17710928209805	1.8586610609536	4.85080292968477	4.56076071583996	5.35061015544913	NA	4.71598157742729	4.84828525865881	3.25681238939303	4.54262622957815	2.30897646260315	4.31155596917223	0.961740176611575	6.04057877609035	3.56660605299192	1.74240187764599	3.08475524397612	3.97104024294744	3.43444816397245	3.31365794622021	2.81894508339857	0.127500999338526	4.31898334702255	NA	5.82879263334922	4.27439893643547	8.20964108827574	2.86411916427906	4.68169352108285	4.72634129302505	4.38592733980835	2.4348475667642	2.93855421453416	4.35471020233344	NA	5.70945939662116	3.06569477159321	2.20761229188162	NA	3.20345988242458	5.79997344349926	-0.184367935743507	5.65333384525174	6.84448683790171	3.26522473526249	4.6102104034685	6.31413672379176	NA	2.1435013789316	4.42380013387474	4.42719096756915
"prt3112"	NA	4.74862732611214	0.280710345729443	-0.430613951153011	5.23721833009168	NA	0.250509430685373	-0.916186924314726	-0.455395064649089	-0.84200750808316	5.26809539310524	1.43559994518025	-1.07188084593046	-2.10167421863174	3.44414719873299	1.23151446140743	1.17332742653059	5.00534115811584	4.53695552148434	2.27424076558389	NA	2.6310260427225	-1.83940312852407	2.61003477009913	1.68376449834387	4.90589629235656	2.45196930652139	NA	6.33536102968844	-0.169295917099031	2.5950775912138	1.93043536081663	-0.245045360490832	1.9643049157529	0.306643544360429	1.71478244420083	NA	0.941265846719371	0.531307181213996	2.40916375838612	3.86472831699492	6.81439860340266	-0.0587326048307948	3.61125459474118	1.94660813424247	-0.659382090566574	7.44459324025431	1.57499927008714	NA	NA	0.979905418065687	3.76723431304612	-0.792278863625566	NA	1.01183992662783	1.51438146707166	9.06275250209124	0.375119211574088	0.87430393926291	5.34687467929283	NA	0.620521348983788	5.02280428248381	5.91737604129471	NA	3.18943832495445	2.869011100561	0.540387012550362	-0.712013589651078	-0.401459250352582	4.16887457093437	1.3724978408824	NA	2.39642982864651	1.7202837419121	1.97826295155414	4.94800703840433	3.49669037318049	2.60632989202975	1.42959274332416
"prt3113"	4.2438515110212	NA	3.94762847375126	4.68073852659806	NA	4.05864808300891	2.78757138641791	4.54434004073853	3.83249683904629	NA	4.04867902162669	5.41764023443245	4.68051086582887	4.17868391561862	3.72734935286437	4.09348036536321	2.93985986784895	6.07396128511358	NA	3.92476011095288	3.2055824932	3.26358306327578	NA	3.46186276679442	4.6904398051659	4.2361021935422	3.05538376917633	2.74444590113048	5.49026317318772	5.46910343753133	5.04933618903661	3.96010224979961	4.03149022158508	3.9199247883229	NA	NA	3.21271147852423	4.34277135949772	4.47805144699179	4.0787824524748	3.40905530599486	4.56404750085856	5.09477357842633	4.82881147598343	3.9012456697222	2.35529419162606	NA	2.34887087357032	2.33027259450171	3.56513451631683	4.38906572117159	3.85319308623696	4.55803999968167	4.42106332893809	3.06925711909106	3.60383886692011	NA	4.09249968464076	5.79267818561997	4.64385169807762	2.93015045217303	5.30652776372889	4.4012366525554	3.23640641787705	NA	3.47099543415693	4.11238351683588	5.03136424411825	2.9780918631349	4.27852259213084	4.64827549508284	4.65200099922821	3.42204763470293	3.76579193098785	5.32603705926048	4.09233293992125	4.36971003125712	4.38805500164377	4.72938024351359	4.93174448176334
"prt3114"	-2.89688654800409	-2.25769303777926	-1.58275367212855	0.339897012024396	-4.76548623570843	NA	NA	-1.90561394027288	0.491239837782893	NA	-2.01029260275151	NA	-1.83926961193849	-1.09451830914382	NA	NA	-2.52833906664052	-3.37490108695435	NA	NA	NA	-2.85876570342858	-2.59329743406581	NA	-2.60125793377877	NA	-1.95585591792517	-2.60528391959786	NA	-0.975477199112153	-2.57653524800645	NA	-3.50082396113039	NA	0.275784299876018	-2.38565257591065	NA	NA	NA	NA	NA	-5.52227334763167	NA	-2.12055975771396	-4.01926165841881	-2.30707490463399	NA	-2.28435975451095	NA	-1.70705625483268	NA	NA	-3.44139778236519	-1.23510837808365	NA	NA	-4.78617057108267	-0.895832720129507	-3.93105857596665	NA	-2.19562359710991	NA	-3.13200045855707	NA	NA	NA	NA	-5.94988390646143	-0.344502321949299	-1.63500128599443	NA	-1.18000969530158	-3.29480880882274	-3.10120221716436	-1.99630481621886	NA	-3.20447260007178	NA	-4.36884644966733	-2.19187643232684
"prt3115"	0.840755234423781	-0.618875646706915	0.522582336950348	0.581779255827779	-0.12218665763474	-0.219020804193626	1.16286154677078	-0.324640610684924	0.139223327743876	-0.434796095981164	0.670612033862841	0.547336476028122	2.18055590763409	2.33587125577074	1.10765848849481	-0.260432054861057	NA	-0.123753990084565	0.45733905215775	-0.196356376298877	0.0939445524059213	-0.0863420268998876	2.33528846419873	NA	-0.738204008843714	-0.572370522773995	0.487830836104409	-0.122966290284108	0.486822977569809	0.735409880163867	NA	-1.41493865798031	0.656812838188855	1.68598871122013	-0.0174604674800087	0.109540793661229	0.433885262759235	0.689378785651466	0.704389953650067	-0.644780249035628	NA	NA	-0.638621713039278	-0.751821897234184	0.314964140753064	-1.22269951651638	1.40411767257787	0.72082411733654	1.45370074369805	1.27973306220133	NA	1.65285249046242	NA	0.265336050831618	NA	0.582147639098046	NA	0.326613761427348	0.499712947198966	1.92028716905396	0.201279576513655	1.12162375587482	-1.39546464618594	1.60746539270076	1.22486658251402	1.04895082355919	NA	0.301371174906873	0.17128700456263	2.30714043356785	2.15941763625479	0.866542505476268	-0.14217945057191	1.06894828649287	1.31070687600232	1.82324575238506	1.31857318210657	1.937589110138	0.284997354037753	1.27523778992572
"prt3116"	NA	1.6792165752771	NA	-0.537318197017238	1.70464809556568	-0.645444044541675	-0.799164135248668	0.232590075233056	2.57849301943306	-1.80105898499222	-0.721780424980644	-2.06024226663611	-1.88501068596841	-2.22417625781283	-2.37697652937955	-0.344969058001973	0.26136300179914	1.97339842007433	-0.0829340680003215	NA	0.955354073003622	2.44876029363604	NA	0.423942943461856	0.771133996111315	-1.08413826301672	1.57376960990671	0.763332170005042	0.269867059096998	-0.964767273097162	0.0868045766792667	-0.80478709637665	-0.247921912294031	0.207513095512795	0.407899114658372	-1.2326471663502	NA	-0.956396729635898	0.474615855520282	NA	-0.358354219002305	1.78357374699202	-0.823966187702222	NA	0.884177791788867	-1.61626134519463	-0.959357999980649	1.31594841007186	0.28762392470023	-0.264357663427881	-1.21502597005567	1.61168714818863	2.3009248444272	-0.13378580085555	-1.03893640935341	0.889205020216931	2.09990527105167	-1.28057549114764	-1.46100267700401	NA	-0.976498059227222	-1.49822260857662	1.21906838665114	NA	-1.54579941283856	0.865950904270941	1.09545254979068	-1.62350243834677	NA	0.16651176788384	2.50983619782419	1.37554637710422	2.84136372974283	-0.236040446414915	-1.01914894700188	-0.672930527708944	-1.54031499435569	0.238113505391035	-0.373199192550634	3.14857290001117
"prt3117"	1.66754547738451	2.66771798181933	1.28657605167334	2.43308076596586	2.66253530761509	NA	2.21617232510026	0.890468451945344	2.35290052896111	1.97277160405041	2.59423656279853	2.08155017031288	0.686408414644732	3.08399010850495	2.93955865067929	1.6157581074177	1.13046984392328	1.61387052628655	1.15908255343579	1.33835673164901	1.70316828604608	0.96498826245451	2.74763814496503	3.08793660875743	2.02906237587465	1.56765682796561	NA	2.5348384188426	3.68040877134594	2.94114523490586	NA	2.37028964463235	2.76195772575149	4.49484064711202	1.49503607274242	3.02143129626869	0.669644325981037	1.98194701547177	2.35135977682852	2.59302012387053	1.91847987658613	0.874152281736798	NA	3.55480025973658	4.06952498107069	1.87230144821448	1.47537110026248	1.68030472707642	1.20632378353752	1.78203245910429	3.40459769835532	2.07076937933464	2.19147192720736	1.28759940821659	0.755366158708193	3.61187009476995	3.36347462102056	2.21386251537186	3.11808355901877	2.85881210576422	1.61083828065984	1.05676575885218	NA	2.13715998894062	1.47261014765675	3.22406376366887	3.31179284192971	3.26129196155375	1.38780753369627	NA	NA	NA	1.29296475557556	NA	2.4443783446449	2.56798542983483	2.87104052616304	1.74900320927545	0.712411073558331	1.43554818954139
"prt3118"	1.88002690908341	0.560931208878323	1.42951517990438	1.87281665554987	1.78740653442304	0.199715466966293	-0.28420220875179	2.35434157850344	2.70858548863637	0.449668105246089	0.105901740452502	0.695377019488434	NA	4.00549925321868	1.14341856984703	-0.0696520567428285	1.63530016728591	NA	2.33404719524424	2.6124072239728	0.934154305870732	1.11812542597785	1.90011854709576	3.85574161386937	2.56671663537094	2.06470025101984	1.85697452748358	0.334803183382416	-0.474151420557073	2.73716864265526	1.04917276433144	0.293011612224615	1.76486714756813	2.15527732311278	-0.270706393915026	1.84106214576244	1.83468598101876	0.409821557748736	NA	0.0958977660599994	-0.953285543712402	0.70379512421748	-0.255075737042251	0.808316833629397	1.0608631633643	NA	NA	0.562910630255053	NA	0.2838019416963	NA	1.19278508963954	0.301431271587081	3.12851613836034	2.23617219566343	-0.539682742426757	2.07765349468212	2.23288137895484	1.6221850418003	0.802183872896542	2.5002770291839	1.42599063909637	1.36470435610441	0.894677574705616	1.38311179025746	0.468347758836001	NA	1.8810346855463	-0.848359443735332	1.3623243261915	0.886485850630739	0.718765505917748	0.906684687153045	2.49895728538032	0.729346444606308	2.09467569906134	-0.914183483321023	4.35992262081224	1.57673393533401	0.931167933597853
"prt3119"	2.61596340330764	1.36291925714276	2.40036459544817	2.77142934988254	2.56752949294342	3.6169148800184	2.04369307103377	5.76164227931832	3.4045136053689	1.63874714667914	5.84406948885027	3.03019438611268	3.04399649183962	5.772522112249	2.39163783498506	1.91693593973554	2.97096266344416	1.62650047769437	0.881511244997764	1.5434186254286	2.33103727055185	1.1391912317633	1.79151645162757	4.42657258773689	-0.35502340070603	1.63097681948352	NA	1.97778364151283	1.84311247556039	1.33781850624941	1.72343833604417	1.46055719512054	0.755837119239484	NA	4.48053577252635	1.85041807332845	3.34957695671423	-0.0927542990629764	1.47822080738418	2.58000292716198	0.798419916901747	2.94327512401129	3.48231876473448	NA	0.781071948526687	1.50744748793635	NA	2.77629116352176	0.980596380606262	3.29972142968719	0.625664247174399	1.932227836115	4.1451656281561	3.06660920981063	2.6625459773637	1.66786736241363	-0.0743736680358459	2.87510457589685	0.865271780401977	NA	0.310172428231984	2.40561461645476	1.47606223967369	2.85375492995631	2.38959789016078	2.44343118339131	2.84569748936984	2.04158873546597	3.02763572944748	-1.68966498406294	3.69292286827487	2.84302225276196	1.82947162507696	-0.222238434241544	1.39095768046936	1.52102822892851	2.73937706015347	1.34873054117533	2.1981134280572	2.05281045085116
"prt3120"	0.261525698635972	1.62065412237252	-0.306792722103326	1.87052476044727	NA	-0.220526896311361	0.108736572936663	0.336501117441587	-1.23112652146945	0.578727174927515	0.17536526207892	2.72793896637231	2.05708575893946	-1.61104600895929	-0.351562873995297	-0.10627531459308	1.03957128071682	0.307327146068571	1.38316401448358	1.08278019852138	2.43341619507269	-0.971617971038418	0.171647008500373	-0.213959938778022	0.350681791502919	2.09039138821732	1.7497599361185	-0.845466198292349	0.526270346398227	1.62436669890498	0.428180246446276	0.621842050810813	0.428919423300448	1.13851609585227	-0.001829267727506	0.151053596724263	-1.73700732925888	-0.0717979195452153	1.24683752030772	NA	0.81402744149111	-0.583605374121103	0.623078651702902	-0.114263387611929	2.61933927353549	2.02325750855988	-1.25863597375898	0.354464553780171	1.54096722777623	0.848210629360957	2.8027107864733	-0.245060306998244	NA	-0.757248636168463	0.433724484001109	2.06245681279179	0.232899410383329	0.885442190199712	-0.0565174900962608	2.36635006807379	-2.496938259151	1.45858892810574	0.86358437695083	0.919653770280776	-1.07338408879273	1.77011383669328	-0.239957997532413	0.403138899858607	1.30183464436783	-0.0217195618873096	2.18241176815479	0.259323736119166	0.518434337440386	0.416730247515573	1.23332384234359	1.8723470100685	-0.760317911595073	2.02672264233547	0.142515303813112	1.50664190720553
"prt3121"	3.78821295308248	4.02617354275944	4.34486646311262	4.46241216683369	3.53008901935533	5.18779424112133	3.94812021646243	3.09316762911934	3.66645915611046	2.82491103222417	3.65364905650369	4.14246768143689	2.45899305886185	3.91537935915864	3.8259674304229	2.05498718538185	3.80948267085868	4.30331050927965	3.70588287530234	4.31482304120691	4.2744908257051	3.08507160875613	4.06385224520211	3.92554843373734	3.90303585847398	3.38377379731196	2.38684201204565	4.62685017943927	3.25715295695447	5.66476524915003	4.71630020460226	NA	3.47297207300028	4.90792192039468	NA	5.10426631858039	3.97034331183479	4.81282699901379	4.72649764766163	3.8449606180799	4.80564436592332	3.41176542450635	3.52737227426137	4.41635296149152	5.01932485539092	4.34833158973109	3.93220559091626	2.94065439129025	NA	3.78440167440134	3.26569382162966	5.63353561360623	3.03911263347879	NA	5.52173818706914	4.07047644020706	2.76659880045795	NA	3.95271275511594	4.49544954776273	4.06476442115467	3.23808122211545	2.31762653508228	NA	4.89224183154117	2.92811285119187	NA	3.69906810410938	NA	3.82633037833018	3.3919250121188	NA	4.20804075303466	2.96151180742393	4.29874753408106	3.15435108168979	3.48855174275017	NA	4.77092490256081	3.38975911351582
"prt3122"	NA	-0.598944442917239	1.62944080002099	1.18817737902041	3.67798497938192	-0.358487438184426	0.211083849758418	1.47386095333386	1.70588363630538	2.19507016741608	0.344153889030935	-0.149658402249278	-0.625086574125468	NA	1.5582816136648	2.30097834534964	-1.66573863373598	0.183469417875431	1.36097464373892	0.724467658985885	2.56001858194425	2.63334244772039	-0.720501729775041	0.0983328145594052	2.46092491253388	NA	-0.0154193115184229	0.245414857964914	1.08542124402083	-0.522336345886132	NA	1.36129539849898	1.75813181498061	1.76668907031216	2.26377135608438	-0.715348365939069	NA	-0.82710464816102	-0.0395206995575765	3.52095400903552	0.872389586962552	2.95166512187785	-0.976460673105798	NA	1.77681559748173	2.13525509624988	1.50185844299668	0.642237544200437	2.97433366749397	0.888570717196695	1.96557604935452	-0.15900075522491	2.25794900609494	0.267761810882623	-0.372146110435716	2.06415998223245	0.779073846488283	0.712038378174872	NA	0.0651859830702481	1.79260312601534	2.87672786507464	0.442529645672408	-0.182855038132224	-0.39020623017112	1.41875967199173	NA	1.55970221718213	NA	NA	2.65122664614579	1.54956243491217	0.84034809539013	NA	0.445718052906525	0.80576987159985	-2.20943470707056	1.47941223637046	NA	2.6119134931139
